ECCN_CODE,DESCRIPTION,ULTIMATE_COUNTRY_NAME,cases by country
3A002,GENERAL PURPOSE ELECTRONIC EQUIPMENT,CHINA,15
3A002,GENERAL PURPOSE ELECTRONIC EQUIPMENT,ETHIOPIA,1
3A002,GENERAL PURPOSE ELECTRONIC EQUIPMENT,HAITI,1
3A002,GENERAL PURPOSE ELECTRONIC EQUIPMENT,IRAQ,1
3A002,GENERAL PURPOSE ELECTRONIC EQUIPMENT,ISRAEL,4
3A002,GENERAL PURPOSE ELECTRONIC EQUIPMENT,MALAYSIA,6
3A002,GENERAL PURPOSE ELECTRONIC EQUIPMENT,PERU,1
3A002,GENERAL PURPOSE ELECTRONIC EQUIPMENT,RUSSIA FEDERATION,2
3A002,GENERAL PURPOSE ELECTRONIC EQUIPMENT,SOUTH AFRICA,1
3A002,GENERAL PURPOSE ELECTRONIC EQUIPMENT,UNITED ARAB EMIRATES,2
3A002,GENERAL PURPOSE ELECTRONIC EQUIPMENT,VIETNAM,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,AFGHANISTAN,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,ARGENTINA,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,AUSTRALIA,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,BELGIUM,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,BRAZIL,3
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,EGYPT,4
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,EL SALVADOR,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,FRANCE,2
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,GABON,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,"GERMANY, FEDERAL REP",4
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,IRAQ,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,ITALY,2
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,JAPAN,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,"KOREA, REPUBLIC OF (SOUTH KOREA)",1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,KUWAIT,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,MEXICO,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,SAUDI ARABIA,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,SLOVAKIA,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,TAIWAN,3
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,UKRAINE,2
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,UNITED ARAB EMIRATES,2
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,UNITED KINGDOM,3
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,UZBEKISTAN,1
3A101,ELECTRONIC EQUIPMENT/DEVICES NOT CONTROLLED BY 3A0,VIETNAM,1
3A201,ELECTRONIC COMPONENTS NOT CONTROLLED BY 3A001,TURKEY,1
3A225,INVERTERS/CONVERTERS/FREQUENCY CHANGERS/GENERATORS,CHINA,5
3A225,INVERTERS/CONVERTERS/FREQUENCY CHANGERS/GENERATORS,JAPAN,1
3A225,INVERTERS/CONVERTERS/FREQUENCY CHANGERS/GENERATORS,SINGAPORE,3
3A225,INVERTERS/CONVERTERS/FREQUENCY CHANGERS/GENERATORS,TURKEY,1
3A225,INVERTERS/CONVERTERS/FREQUENCY CHANGERS/GENERATORS,UNITED ARAB EMIRATES,1
3A228,SWITCHING DEVICES,TAIWAN,1
3A230,HIGH SPEED PULSE GENERATORS,CHINA,1
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,CHINA,1
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,ECUADOR,1
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,INDIA,1
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,IRAQ,2
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,KUWAIT,2
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,LIBYA,1
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,PERU,1
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,SENEGAL,1
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,TANZANIA,1
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,TIMOR LESTE,1
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,TRINIDAD AND TOBAGO,1
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,TURKMENISTAN,1
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,VENEZUELA,1
3A231,NEUTRON GENERATOR SYSTEMS INCLUDING TUBES,VIETNAM,1
3A233,MASS SPECTROMETERS,BANGLADESH,1
3A233,MASS SPECTROMETERS,BRUNEI DARUSSALAM,1
3A233,MASS SPECTROMETERS,CHINA,107
3A233,MASS SPECTROMETERS,HONG KONG,11
3A233,MASS SPECTROMETERS,INDIA,9
3A233,MASS SPECTROMETERS,MALAYSIA,2
3A233,MASS SPECTROMETERS,PERU,1
3A233,MASS SPECTROMETERS,PHILIPPINES,1
3A233,MASS SPECTROMETERS,SINGAPORE,3
3A233,MASS SPECTROMETERS,TAIWAN,10
3A233,MASS SPECTROMETERS,THAILAND,4
3A233,MASS SPECTROMETERS,UNITED ARAB EMIRATES,2
3A233,MASS SPECTROMETERS,UNITED KINGDOM,1
3A233,MASS SPECTROMETERS,VIETNAM,1
3A233,MASS SPECTROMETERS,VIRGIN ISLANDS BRITISH,1
3A292,OSCILLOSCOPES AND TRANSIENT RECORDERS,CHINA,2
3A292,OSCILLOSCOPES AND TRANSIENT RECORDERS,ISRAEL,15
3A292,OSCILLOSCOPES AND TRANSIENT RECORDERS,THAILAND,1
3A611,MILITARY ELECTRONICS,AFGHANISTAN,1
3A611,MILITARY ELECTRONICS,ALGERIA,1
3A611,MILITARY ELECTRONICS,ARGENTINA,1
3A611,MILITARY ELECTRONICS,AUSTRALIA,29
3A611,MILITARY ELECTRONICS,BAHRAIN,1
3A611,MILITARY ELECTRONICS,BELGIUM,1
3A611,MILITARY ELECTRONICS,BRAZIL,2
3A611,MILITARY ELECTRONICS,BRUNEI DARUSSALAM,1
3A611,MILITARY ELECTRONICS,CANADA,4
3A611,MILITARY ELECTRONICS,CHILE,6
3A611,MILITARY ELECTRONICS,COLOMBIA,4
3A611,MILITARY ELECTRONICS,CZECH REPUBLIC,3
3A611,MILITARY ELECTRONICS,DENMARK,4
3A611,MILITARY ELECTRONICS,EGYPT,3
3A611,MILITARY ELECTRONICS,EL SALVADOR,1
3A611,MILITARY ELECTRONICS,ESTONIA,1
3A611,MILITARY ELECTRONICS,FINLAND,5
3A611,MILITARY ELECTRONICS,FRANCE,13
3A611,MILITARY ELECTRONICS,GEORGIA,1
3A611,MILITARY ELECTRONICS,"GERMANY, FEDERAL REP",32
3A611,MILITARY ELECTRONICS,GREECE,1
3A611,MILITARY ELECTRONICS,HUNGARY,1
3A611,MILITARY ELECTRONICS,INDIA,27
3A611,MILITARY ELECTRONICS,INDONESIA,1
3A611,MILITARY ELECTRONICS,IRAQ,4
3A611,MILITARY ELECTRONICS,IRELAND,3
3A611,MILITARY ELECTRONICS,ISRAEL,45
3A611,MILITARY ELECTRONICS,ITALY,53
3A611,MILITARY ELECTRONICS,JAPAN,131
3A611,MILITARY ELECTRONICS,JORDAN,4
3A611,MILITARY ELECTRONICS,KENYA,1
3A611,MILITARY ELECTRONICS,"KOREA, REPUBLIC OF (SOUTH KOREA)",43
3A611,MILITARY ELECTRONICS,LATVIA,1
3A611,MILITARY ELECTRONICS,LEBANON,1
3A611,MILITARY ELECTRONICS,LUXEMBOURG,3
3A611,MILITARY ELECTRONICS,MALAYSIA,2
3A611,MILITARY ELECTRONICS,MEXICO,2
3A611,MILITARY ELECTRONICS,NETHERLANDS,18
3A611,MILITARY ELECTRONICS,NEW ZEALAND,2
3A611,MILITARY ELECTRONICS,NORWAY,10
3A611,MILITARY ELECTRONICS,OMAN,1
3A611,MILITARY ELECTRONICS,PAKISTAN,8
3A611,MILITARY ELECTRONICS,POLAND,10
3A611,MILITARY ELECTRONICS,QATAR,1
3A611,MILITARY ELECTRONICS,ROMANIA,3
3A611,MILITARY ELECTRONICS,SAUDI ARABIA,21
3A611,MILITARY ELECTRONICS,SINGAPORE,8
3A611,MILITARY ELECTRONICS,SOUTH AFRICA,6
3A611,MILITARY ELECTRONICS,SPAIN,16
3A611,MILITARY ELECTRONICS,SWEDEN,10
3A611,MILITARY ELECTRONICS,SWITZERLAND,12
3A611,MILITARY ELECTRONICS,TAIWAN,15
3A611,MILITARY ELECTRONICS,THAILAND,4
3A611,MILITARY ELECTRONICS,TUNISIA,2
3A611,MILITARY ELECTRONICS,TURKEY,18
3A611,MILITARY ELECTRONICS,UKRAINE,1
3A611,MILITARY ELECTRONICS,UNITED ARAB EMIRATES,13
3A611,MILITARY ELECTRONICS,UNITED KINGDOM,56
3A980,VOICE PRINT IDENTIFICATION AND ANALYSIS EQUIPMENT,COLOMBIA,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,ANGOLA,2
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,AUSTRIA,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,BARBADOS,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,BELARUS,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,BRAZIL,3
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,COLOMBIA,11
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,DOMINICAN REPUBLIC,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,ECUADOR,2
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,EGYPT,2
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,EL SALVADOR,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,FINLAND,2
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,"GERMANY, FEDERAL REP",1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,GHANA,2
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,GUATEMALA,3
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,INDIA,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,INDONESIA,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,IRELAND,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,ISRAEL,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,JAMAICA,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,JORDAN,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,"KOREA, REPUBLIC OF (SOUTH KOREA)",2
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,MALAYSIA,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,MALI,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,MEXICO,34
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,MYANMAR,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,NIGERIA,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,PANAMA,6
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,PARAGUAY,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,PHILIPPINES,13
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,RUSSIA FEDERATION,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,SAUDI ARABIA,5
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,SINGAPORE,2
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,SOUTH AFRICA,17
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,TAIWAN,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,TANZANIA,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,THAILAND,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,TUNISIA,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,UKRAINE,9
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,UNITED ARAB EMIRATES,4
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,URUGUAY,1
3A981,POLYGRAPHS/FINGERPRINT ANALYZERS/CAMERAS/EQUIPMENT,VIETNAM,1
3A991,ELECTRONIC DEVICES AND COMPONENTS,CHINA,1
3A991,ELECTRONIC DEVICES AND COMPONENTS,PHILIPPINES,1
3A992,GENERAL PURPOSE ELECTRONIC EQUIPMENT,CHINA,1
3A992,GENERAL PURPOSE ELECTRONIC EQUIPMENT,SOUTH AFRICA,1
3A992,GENERAL PURPOSE ELECTRONIC EQUIPMENT,SUDAN,1
3A999,"SPECIFIC PROCESSING EQUIPMENT, N.E.S.",CHINA,6
3B001,EPITAXIAL EQUIPMENT FOR SEMICONDUCTORS,CHINA,7
3B001,EPITAXIAL EQUIPMENT FOR SEMICONDUCTORS,SINGAPORE,1
3B002,ION IMPLANTATION EQUIPMENT FOR SEMICONDUCTORS,CHINA,1
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",DENMARK,1
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",FRANCE,2
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",INDIA,1
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",INDONESIA,1
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",IRAQ,1
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",ITALY,1
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",JAPAN,5
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",JORDAN,1
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",MEXICO,1
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",NETHERLANDS,1
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",PERU,1
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",POLAND,3
3B611,"TEST, INSPECTION, AND PRODUCTION COMMODITIES FOR MILITARY ELECTRONCS",SAUDI ARABIA,2
3B991,OTHER MFG/TEST EQUIPMENT NOT CONTROLLED BY 3B,CHINA,3
3B992,EQUIPMENT FOR THE INSPECTION/TESTING OF COMPONENTS,CHINA,3
3C001,HETERO-EPITAXIAL MATERIALS,CHINA,5
3C001,HETERO-EPITAXIAL MATERIALS,INDIA,1
3C001,HETERO-EPITAXIAL MATERIALS,SINGAPORE,1
3C002,RESIST MATERIALS,CHINA,2
3C002,RESIST MATERIALS,RUSSIA FEDERATION,1
3C002,RESIST MATERIALS,SINGAPORE,1
3C003,ORGANO-INORGANIC COMPOUNDS DESCRIBED IN THIS ENTRY,CHINA,7
3C003,ORGANO-INORGANIC COMPOUNDS DESCRIBED IN THIS ENTRY,HONG KONG,1
3C003,ORGANO-INORGANIC COMPOUNDS DESCRIBED IN THIS ENTRY,MALAYSIA,1
3C003,ORGANO-INORGANIC COMPOUNDS DESCRIBED IN THIS ENTRY,SINGAPORE,1
3C003,ORGANO-INORGANIC COMPOUNDS DESCRIBED IN THIS ENTRY,TAIWAN,13
3C003,ORGANO-INORGANIC COMPOUNDS DESCRIBED IN THIS ENTRY,THAILAND,1
3C004,"HYDRIDES OF PHOSPHORUS, ARSENIC, OR ANTIMONY",CHINA,10
3C004,"HYDRIDES OF PHOSPHORUS, ARSENIC, OR ANTIMONY",SINGAPORE,2
3C004,"HYDRIDES OF PHOSPHORUS, ARSENIC, OR ANTIMONY",TAIWAN,1
3C005,SILICON CARBIDE WAFERS,CHINA,1
3D001,SOFTWARE FOR DEV OR PROD OF EQUIP CERTAIN ITEMS IN,CHINA,5
3D001,SOFTWARE FOR DEV OR PROD OF EQUIP CERTAIN ITEMS IN,INDONESIA,2
3D001,SOFTWARE FOR DEV OR PROD OF EQUIP CERTAIN ITEMS IN,JAPAN,1
3D001,SOFTWARE FOR DEV OR PROD OF EQUIP CERTAIN ITEMS IN,MALAYSIA,1
3D001,SOFTWARE FOR DEV OR PROD OF EQUIP CERTAIN ITEMS IN,QATAR,1
3D001,SOFTWARE FOR DEV OR PROD OF EQUIP CERTAIN ITEMS IN,SPAIN,2
3D001,SOFTWARE FOR DEV OR PROD OF EQUIP CERTAIN ITEMS IN,THAILAND,1
3D001,SOFTWARE FOR DEV OR PROD OF EQUIP CERTAIN ITEMS IN,UNITED ARAB EMIRATES,2
3D001,SOFTWARE FOR DEV OR PROD OF EQUIP CERTAIN ITEMS IN,UNITED KINGDOM,1
3D002,SOFTWARE FOR USE OF CERTAIN EQUIPMENT CONTROLLED B,CHINA,15
3D003,CAD SOFTWARE FOR SEMICONDUCTOR DEVICES/INTEGRATED,CHINA,13
3D101,SOFTWARE FOR THE USE OF CERTAIN ITEMS IN 3A101.B,BELGIUM,1
3D101,SOFTWARE FOR THE USE OF CERTAIN ITEMS IN 3A101.B,EGYPT,1
3D101,SOFTWARE FOR THE USE OF CERTAIN ITEMS IN 3A101.B,FRANCE,1
3D101,SOFTWARE FOR THE USE OF CERTAIN ITEMS IN 3A101.B,"GERMANY, FEDERAL REP",2
3D101,SOFTWARE FOR THE USE OF CERTAIN ITEMS IN 3A101.B,IRAQ,1
3D101,SOFTWARE FOR THE USE OF CERTAIN ITEMS IN 3A101.B,KUWAIT,1
3D101,SOFTWARE FOR THE USE OF CERTAIN ITEMS IN 3A101.B,UNITED KINGDOM,1
3D101,SOFTWARE FOR THE USE OF CERTAIN ITEMS IN 3A101.B,UZBEKISTAN,1
3D611,SOFTWARE SPECIALLY DESIGNED FOR MILITARY ELECTRONICS,FRANCE,2
3D611,SOFTWARE SPECIALLY DESIGNED FOR MILITARY ELECTRONICS,INDIA,1
3D611,SOFTWARE SPECIALLY DESIGNED FOR MILITARY ELECTRONICS,PERU,1
3D611,SOFTWARE SPECIALLY DESIGNED FOR MILITARY ELECTRONICS,POLAND,2
3D611,SOFTWARE SPECIALLY DESIGNED FOR MILITARY ELECTRONICS,SPAIN,1
3D611,SOFTWARE SPECIALLY DESIGNED FOR MILITARY ELECTRONICS,UNITED KINGDOM,3
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,BARBADOS,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,BRAZIL,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,COLOMBIA,9
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,DOMINICAN REPUBLIC,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,ECUADOR,2
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,EGYPT,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,EL SALVADOR,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,GUATEMALA,3
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,INDIA,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,INDONESIA,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,IRELAND,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,JORDAN,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,"KOREA, REPUBLIC OF (SOUTH KOREA)",1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,MALAYSIA,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,MALDIVES,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,MALI,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,MEXICO,21
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,NIGERIA,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,PANAMA,5
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,PHILIPPINES,14
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,RUSSIA FEDERATION,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,SAUDI ARABIA,2
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,SINGAPORE,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,SOUTH AFRICA,14
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,TAIWAN,1
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,UKRAINE,7
3D980,SOFTWARE FOR DEV/PROD/USE OF ITEMS IN 3A980 AND 3A,VIETNAM,1
3D991,GENERAL PURPOSE ELECTRONIC EQUIPMENT FOR 3A992,CHINA,3
3D991,GENERAL PURPOSE ELECTRONIC EQUIPMENT FOR 3A992,IRAN,10
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,AUSTRALIA,2
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,BRAZIL,3
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,CANADA,1
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,CHINA,111
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,EGYPT,1
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,HONG KONG,1
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,INDIA,7
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,INDONESIA,4
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,IRAN,2
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,IRAQ,1
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,JAPAN,4
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,"KOREA, REPUBLIC OF (SOUTH KOREA)",2
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,KUWAIT,1
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,LUXEMBOURG,3
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,MALAYSIA,1
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,MEXICO,1
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,MOLDOVA,1
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,QATAR,1
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,RUSSIA FEDERATION,10
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,SAUDI ARABIA,1
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,SPAIN,3
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,SRI LANKA,1
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,THAILAND,1
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,UKRAINE,2
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,UNITED ARAB EMIRATES,3
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,UNITED KINGDOM,6
3E001,TECHNOLOGY FOR DEV OR PROD OF CERTAIN ITEMS IN 3A/,VIETNAM,3
3E002,OTHER TECHNOLOGY FOR ITEMS IN CATEGORY 3,CHINA,74
3E002,OTHER TECHNOLOGY FOR ITEMS IN CATEGORY 3,INDIA,3
3E002,OTHER TECHNOLOGY FOR ITEMS IN CATEGORY 3,IRAN,7
3E002,OTHER TECHNOLOGY FOR ITEMS IN CATEGORY 3,IRAQ,1
3E002,OTHER TECHNOLOGY FOR ITEMS IN CATEGORY 3,"KOREA, REPUBLIC OF (SOUTH KOREA)",1
3E002,OTHER TECHNOLOGY FOR ITEMS IN CATEGORY 3,RUSSIA FEDERATION,6
3E002,OTHER TECHNOLOGY FOR ITEMS IN CATEGORY 3,VIETNAM,2
3E003,"OTHER ""TECHNOLOGY""",CHINA,16
3E003,"OTHER ""TECHNOLOGY""",INDIA,3
3E003,"OTHER ""TECHNOLOGY""",SRI LANKA,1
3E101,TECHNOLOGY FOR THE USE OF CERTAIN ITEMS IN 3A001 &,UNITED KINGDOM,2
3E201,TECHNOLOGY FOR THE USE OF CERTAIN ITEMS IN 3A,CHILE,1
3E201,TECHNOLOGY FOR THE USE OF CERTAIN ITEMS IN 3A,INDIA,1
